id,created_at,updated_at,deleted_at,title,selected_type,file
474,2018-09-11 21:16:10.996634+03,2018-09-11 21:16:10.996634+03,,,,"{""FileName"":""Proximity sensor.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/474/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
475,2018-09-11 21:16:24.207398+03,2018-09-11 21:16:24.207398+03,,,,"{""FileName"":""Proximity sensor2.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/475/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
476,2018-09-11 21:16:35.698568+03,2018-09-11 21:16:35.698568+03,,,,"{""FileName"":""624motor.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/476/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
477,2018-09-19 19:41:36.551521+03,2018-09-19 19:41:36.551521+03,,,,"{""FileName"":""shot guard.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/477/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
478,2018-09-28 19:50:21.711478+03,2018-09-28 19:50:21.711478+03,,,,"{""FileName"":""18plychain.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/478/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
480,2018-10-06 00:03:56.321708+03,2018-10-06 00:03:56.321708+03,,,,"{""FileName"":""MeasuringArm.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/480/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
481,2018-10-06 00:38:13.217115+03,2018-10-06 00:38:13.217115+03,,,,"{""FileName"":""Untitled-1.gif"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/481/file.gif"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
482,2018-10-06 01:33:41.449916+03,2018-10-06 01:33:41.449916+03,,,,"{""FileName"":""MP190100.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/482/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
483,2018-10-10 19:30:35.065443+03,2018-10-10 19:30:35.065443+03,,,,"{""FileName"":""624_2.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/483/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
484,2018-10-10 20:31:52.787008+03,2018-10-10 20:31:52.787008+03,,,,"{""FileName"":""624_1.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/484/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
459,2018-09-06 23:30:31.964795+03,2018-09-06 23:30:31.964795+03,2019-02-27 21:21:57.492796+03,,,"{""FileName"":""Feed Rod.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/459/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
486,2018-10-10 23:02:06.914367+03,2018-10-10 23:02:06.914367+03,,,,"{""FileName"":""guard.gif"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/486/file.gif"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
487,2018-10-11 01:06:37.127794+03,2018-10-11 01:06:37.127794+03,,,,"{""FileName"":""gaurds 624.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/487/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
488,2018-10-13 01:54:03.228898+03,2018-10-13 01:54:03.228898+03,,,,"{""FileName"":""20181012_151523 (2).jpg"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/488/file.jpg"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
489,2018-10-13 02:25:19.021635+03,2018-10-13 02:25:19.021635+03,,,,"{""FileName"":""20181012_151616.jpg"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/489/file.jpg"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
485,2018-10-10 22:28:23.681212+03,2018-10-10 22:28:23.681212+03,2018-11-02 00:50:49.633497+03,,,"{""FileName"":""gaurds 624.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/485/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
523,2018-10-15 22:38:55.465914+03,2018-10-15 22:38:55.465914+03,,,,"{""FileName"":""Pin.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/523/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
524,2018-10-16 02:54:14.828189+03,2018-10-16 02:54:14.828189+03,,,,"{""FileName"":""622B armsL.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/524/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
525,2018-10-16 02:54:26.244062+03,2018-10-16 02:54:26.244062+03,,,,"{""FileName"":""622B armsR.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/525/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
522,2018-10-15 22:35:12.465454+03,2018-10-15 22:35:12.465454+03,2018-11-02 00:50:24.159914+03,,,"{""FileName"":""Pin.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/522/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
527,2018-10-18 19:21:06.391624+03,2018-10-18 19:21:06.391624+03,,,,"{""FileName"":""Pin.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/527/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
526,2018-10-18 19:20:53.588028+03,2018-10-18 19:20:53.588028+03,2018-11-02 00:50:18.013715+03,,,"{""FileName"":""Pin (2).jpg"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/526/file.jpg"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
528,2018-10-18 22:27:44.217562+03,2018-10-18 22:27:44.217562+03,,,,"{""FileName"":""Delimb Right.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/528/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
529,2018-10-18 22:27:54.311766+03,2018-10-18 22:27:54.311766+03,,,,"{""FileName"":""Delimb Left.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/529/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1002,2020-05-13 17:41:53.41203+03,2020-05-13 17:41:53.41203+03,,,,"{""FileName"":""616 Feed Cylinder Breakout.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1002/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
531,2018-10-23 21:38:06.581124+03,2018-10-23 21:38:06.581124+03,,,,"{""FileName"":""gaurds 624.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/531/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
532,2018-10-24 21:44:43.878455+03,2018-10-24 21:44:43.878455+03,,,,"{""FileName"":""Delimb Left.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/532/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
533,2018-10-24 21:45:04.545258+03,2018-10-24 21:45:04.545258+03,,,,"{""FileName"":""Delimb Right.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/533/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
534,2018-10-24 22:01:21.510618+03,2018-10-24 22:01:21.510618+03,,,,"{""FileName"":""Delimber Cylinder.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/534/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
535,2018-10-24 22:09:06.036414+03,2018-10-24 22:09:06.036414+03,,,,"{""FileName"":""rightdelimb.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/535/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
536,2018-10-24 22:09:54.872802+03,2018-10-24 22:09:54.872802+03,,,,"{""FileName"":""leftdelibm.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/536/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
547,2018-11-14 03:42:07.671634+03,2018-11-14 03:42:07.671634+03,,,,"{""FileName"":""624 oiler.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/547/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
548,2018-11-14 03:50:54.421781+03,2018-11-14 03:50:54.421781+03,,,,"{""FileName"":""sk180502.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/548/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
541,2018-11-02 00:35:12.711149+03,2018-11-02 00:35:12.711149+03,,,,"{""FileName"":""161089.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/541/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
537,2018-11-02 00:00:21.588944+03,2018-11-02 00:00:21.588944+03,2018-11-02 00:49:45.584974+03,,,"{""FileName"":""161089.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/537/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
538,2018-11-02 00:04:59.238954+03,2018-11-02 00:04:59.238954+03,2018-11-02 00:49:48.313542+03,,,"{""FileName"":""161089.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/538/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
539,2018-11-02 00:05:34.898949+03,2018-11-02 00:05:34.898949+03,2018-11-02 00:49:52.81748+03,,,"{""FileName"":""161089.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/539/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
540,2018-11-02 00:08:58.339532+03,2018-11-02 00:08:58.339532+03,2018-11-02 00:49:56.865175+03,,,"{""FileName"":""161089.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/540/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
530,2018-10-19 00:49:42.742921+03,2018-10-19 00:49:42.742921+03,2018-11-02 00:50:03.754392+03,,,"{""FileName"":""Delimber Cylinder.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/530/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
542,2018-11-06 22:24:27.640618+03,2018-11-06 22:24:27.640618+03,,,,"{""FileName"":""knifeedge.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/542/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
543,2018-11-06 22:29:14.76676+03,2018-11-06 22:29:14.76676+03,,,,"{""FileName"":""knifeedge.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/543/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
544,2018-11-07 22:30:26.480814+03,2018-11-07 22:30:26.480814+03,,,,"{""FileName"":""valve.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/544/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
558,2018-11-20 03:06:41.169804+03,2018-11-20 03:06:41.169804+03,2019-02-27 21:23:58.484264+03,,,"{""FileName"":""ep455109.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/558/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
545,2018-11-14 02:06:34.587846+03,2018-11-14 02:06:34.587846+03,2019-02-27 21:23:40.881021+03,,,"{""FileName"":""008.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/545/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
549,2018-11-14 03:52:11.168488+03,2018-11-14 03:52:11.168488+03,,,,"{""FileName"":""rober.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/549/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
550,2018-11-14 04:01:13.640526+03,2018-11-14 04:01:13.640526+03,,,,"{""FileName"":""fitting.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/550/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
551,2018-11-14 04:01:24.519621+03,2018-11-14 04:01:24.519621+03,,,,"{""FileName"":""anotherfitting.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/551/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
552,2018-11-14 04:01:34.994985+03,2018-11-14 04:01:34.994985+03,,,,"{""FileName"":""athing.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/552/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
553,2018-11-14 04:02:47.984511+03,2018-11-14 04:02:47.984511+03,,,,"{""FileName"":""aspring.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/553/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
554,2018-11-14 04:03:03.477403+03,2018-11-14 04:03:03.477403+03,,,,"{""FileName"":""ameh.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/554/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
555,2018-11-14 04:03:23.181603+03,2018-11-14 04:03:23.181603+03,,,,"{""FileName"":""afitting.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/555/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
556,2018-11-16 00:31:28.986705+03,2018-11-16 00:31:28.986705+03,,,,"{""FileName"":""624 Left Side4.jpg"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/556/file.jpg"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
557,2018-11-17 01:36:33.417493+03,2018-11-17 01:36:33.417493+03,,,,"{""FileName"":""PVG120 Left Side Faded PVG32.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/557/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
644,2019-01-30 07:23:55.405524+03,2019-01-30 07:23:55.405524+03,2019-02-27 22:52:15.917969+03,,,"{""FileName"":""99.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/644/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
559,2018-11-20 03:29:22.721183+03,2018-11-20 03:29:22.721183+03,,,,"{""FileName"":""ep455109.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/559/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
560,2018-11-29 00:26:05.396189+03,2018-11-29 00:26:05.396189+03,,,,"{""FileName"":""full.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/560/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
561,2018-12-05 00:32:39.68414+03,2018-12-05 00:32:39.68414+03,,,,"{""FileName"":""622C_SawMotor.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/561/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
562,2018-12-05 23:12:57.028575+03,2018-12-05 23:12:57.028575+03,,,,"{""FileName"":""RH Motors.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/562/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
563,2018-12-05 23:13:34.044401+03,2018-12-05 23:13:34.044401+03,,,,"{""FileName"":""RH Motors.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/563/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
564,2018-12-06 00:55:06.228462+03,2018-12-06 00:55:06.228462+03,,,,"{""FileName"":""LH Motors.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/564/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
565,2018-12-06 04:25:15.905368+03,2018-12-06 04:25:15.905368+03,,,,"{""FileName"":""Delimb.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/565/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
566,2018-12-07 01:48:41.168931+03,2018-12-07 01:48:41.168931+03,,,,"{""FileName"":""Feed Arms.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/566/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
567,2018-12-08 00:41:52.423809+03,2018-12-08 00:41:52.423809+03,,,,"{""FileName"":""Heada_Module_v1-2.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/567/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
568,2018-12-08 00:58:22.092226+03,2018-12-08 00:58:22.092226+03,,,,"{""FileName"":""cable.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/568/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
569,2018-12-08 01:00:57.371724+03,2018-12-08 01:00:57.371724+03,,,,"{""FileName"":""20180613_112518.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/569/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
570,2018-12-08 01:01:32.625877+03,2018-12-08 01:01:32.625877+03,,,,"{""FileName"":""EP910178.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/570/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
571,2018-12-08 01:02:21.15442+03,2018-12-08 01:02:21.15442+03,,,,"{""FileName"":""EP910148.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/571/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
572,2018-12-08 01:02:51.428143+03,2018-12-08 01:02:51.428143+03,,,,"{""FileName"":""EP910156.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/572/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
573,2018-12-08 02:31:26.762361+03,2018-12-08 02:31:26.762361+03,,,,"{""FileName"":""20181207_141842.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/573/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
574,2018-12-08 03:07:15.028053+03,2018-12-08 03:07:15.028053+03,,,,"{""FileName"":""20180613_123640.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/574/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
575,2018-12-08 03:28:48.609284+03,2018-12-08 03:28:48.609284+03,,,,"{""FileName"":""20181207_141842.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/575/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
576,2018-12-10 23:16:58.738867+03,2018-12-10 23:16:58.738867+03,,,,"{""FileName"":""360 Rotary Manifold.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/576/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
577,2018-12-10 23:17:14.423177+03,2018-12-10 23:17:14.423177+03,,,,"{""FileName"":""Midnight_Edition.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/577/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
578,2018-12-11 00:25:29.049777+03,2018-12-11 00:25:29.049777+03,,,,"{""FileName"":""SolenoidsMani.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/578/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1003,2020-05-13 21:16:16.83227+03,2020-05-13 21:16:16.83227+03,,,,"{""FileName"":""616 Measuring Hub Assembly.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1003/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
580,2018-12-11 00:37:37.764843+03,2018-12-11 00:37:37.764843+03,,,,"{""FileName"":""pumpthing.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/580/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
581,2018-12-11 00:52:18.697185+03,2018-12-11 00:52:18.697185+03,,,,"{""FileName"":""CV.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/581/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
582,2018-12-12 04:55:36.849878+03,2018-12-12 04:55:36.849878+03,,,,"{""FileName"":""BR115761.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/582/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
583,2018-12-12 05:00:10.308164+03,2018-12-12 05:00:10.308164+03,,,,"{""FileName"":""200101.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/583/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
584,2018-12-12 05:08:30.555212+03,2018-12-12 05:08:30.555212+03,,,,"{""FileName"":""RT200102.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/584/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
585,2018-12-13 00:18:42.577135+03,2018-12-13 00:18:42.577135+03,,,,"{""FileName"":""dogbonelink.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/585/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
586,2018-12-14 01:19:26.752403+03,2018-12-14 01:19:26.752403+03,,,,"{""FileName"":""Cab System.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/586/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
587,2018-12-14 02:52:17.662411+03,2018-12-14 02:52:17.662411+03,,,,"{""FileName"":""Fuse box_wiring and guard.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/587/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
588,2018-12-18 03:03:47.543746+03,2018-12-18 03:03:47.543746+03,,,,"{""FileName"":""buttons.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/588/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
589,2018-12-18 03:04:49.165511+03,2018-12-18 03:04:49.165511+03,,,,"{""FileName"":""buttons.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/589/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
590,2018-12-18 03:07:18.406977+03,2018-12-18 03:07:18.406977+03,,,,"{""FileName"":""HANDLE.jpg"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/590/file.jpg"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
591,2018-12-18 03:10:11.057666+03,2018-12-18 03:10:11.057666+03,,,,"{""FileName"":""HANDLER.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/591/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
592,2018-12-20 07:47:19.204134+03,2018-12-20 07:47:19.204134+03,,,,"{""FileName"":""622B Valve Bank Desc.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/592/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
593,2018-12-23 03:32:28.089582+03,2018-12-23 04:05:12.143552+03,,,,"{""FileName"":""Boom Wiring.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/593/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
594,2018-12-23 05:23:51.025579+03,2018-12-23 05:23:51.025579+03,,,,"{""FileName"":""Boom Wiring Cypress.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/594/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
595,2018-12-23 05:39:36.829566+03,2018-12-23 05:39:36.829566+03,,,,"{""FileName"":""270 Heads Boom Wiring Cypress.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/595/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
596,2018-12-23 05:39:48.778239+03,2018-12-23 05:39:48.778239+03,,,,"{""FileName"":""270 Heads Boom Wiring TimberRite.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/596/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
597,2018-12-23 05:57:46.341198+03,2018-12-23 05:57:46.341198+03,,,,"{""FileName"":""Boom Wiring.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/597/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
598,2018-12-23 06:22:29.267668+03,2018-12-23 06:22:29.267668+03,,,,"{""FileName"":""270 Heads Boom Wiring TimberRite.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/598/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
599,2018-12-23 15:51:09.67892+03,2018-12-23 15:51:09.67892+03,,,,"{""FileName"":""Logrite Boom Wiring.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/599/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
600,2018-12-23 16:13:39.612878+03,2018-12-23 16:13:39.612878+03,,,,"{""FileName"":""Logrite Boom Wiring.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/600/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
601,2018-12-23 16:49:04.140628+03,2018-12-23 16:49:04.140628+03,,,,"{""FileName"":""Fuse box_wiring and guard.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/601/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
602,2018-12-27 01:39:53.842032+03,2018-12-27 01:39:53.842032+03,2018-12-27 01:53:07.493432+03,,,"{""FileName"":""TimberRite Preselect Pad.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/602/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
603,2018-12-27 01:53:14.928606+03,2018-12-27 01:53:14.928606+03,,,,"{""FileName"":""TimberRite Preselect Pad.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/603/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
604,2018-12-27 03:16:12.388441+03,2018-12-27 03:16:12.388441+03,,,,"{""FileName"":""Midnight_Edition.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/604/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
605,2018-12-27 04:01:29.053753+03,2018-12-27 04:01:29.053753+03,,,,"{""FileName"":""622b 360 With fittings.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/605/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1004,2020-05-13 21:41:33.904264+03,2020-05-13 21:41:33.904264+03,,,,"{""FileName"":""616 40mm Measuring Wheel.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1004/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
639,2019-01-30 05:28:43.801343+03,2019-01-30 05:28:43.801343+03,2019-02-27 22:52:26.302506+03,,,"{""FileName"":""910326.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/639/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
607,2018-12-27 15:54:03.27358+03,2018-12-27 15:54:03.27358+03,,,,"{""FileName"":""Deutsch Parts.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/607/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
608,2018-12-27 16:49:55.342542+03,2018-12-27 16:49:55.342542+03,,,,"{""FileName"":""Hose Wrap.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/608/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
609,2018-12-27 19:29:36.672355+03,2018-12-27 19:29:36.672355+03,,,,"{""FileName"":""Boom Wiring Cypress.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/609/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
610,2018-12-27 19:35:38.486362+03,2018-12-27 19:35:38.486362+03,,,,"{""FileName"":""TimberRite Boom Wiring.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/610/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
622,2019-01-08 21:51:08.634065+03,2019-01-08 21:51:08.634065+03,,,,"{""FileName"":""End Manifold RH.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/622/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
611,2018-12-27 22:17:05.092805+03,2018-12-27 22:17:05.092805+03,2018-12-27 22:19:50.768645+03,,,"{""FileName"":""Deutsch Parts.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/611/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
